FileFormat:0002.2 file with temperature of atmosphere
200
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
59,40	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.0.20110218
MTP5H033F5940K-33.00D180214+A1.1
Commentary:
enter comment
End Of Commentary

SYSTEM\alaska.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	OutsideTemperature	Quality
28/11/2020 00:00:00	0,84	0,91	0,67	0,29	-0,26	-1,01	-1,63	-2,06	-2,28	-2,47	-2,63	-2,73	-2,84	0,83	0
28/11/2020 00:05:00	0,81	0,78	0,59	0,20	-0,34	-1,02	-1,68	-2,12	-2,33	-2,52	-2,66	-2,74	-2,83	0,80	0
28/11/2020 00:10:00	0,83	0,81	0,60	0,25	-0,35	-1,05	-1,69	-2,14	-2,38	-2,58	-2,74	-2,85	-2,96	0,84	0
28/11/2020 00:15:00	0,89	0,89	0,66	0,30	-0,20	-0,91	-1,63	-2,11	-2,32	-2,51	-2,67	-2,79	-2,91	0,85	0
28/11/2020 00:20:00	0,78	0,93	0,69	0,19	-0,40	-1,10	-1,70	-2,09	-2,26	-2,41	-2,53	-2,58	-2,63	0,87	0
28/11/2020 00:25:00	0,87	1,00	0,73	0,24	-0,28	-0,99	-1,61	-2,01	-2,17	-2,33	-2,45	-2,53	-2,61	0,93	0
28/11/2020 00:30:00	0,93	0,89	0,66	0,31	-0,18	-0,83	-1,43	-1,83	-2,03	-2,20	-2,35	-2,46	-2,56	0,90	0
28/11/2020 00:35:00	0,92	0,96	0,67	0,26	-0,34	-1,02	-1,63	-2,03	-2,20	-2,36	-2,48	-2,55	-2,62	0,94	0
28/11/2020 00:40:00	0,89	0,92	0,66	0,22	-0,28	-0,98	-1,59	-1,98	-2,16	-2,32	-2,45	-2,53	-2,61	0,93	0
28/11/2020 00:45:00	1,02	1,00	0,77	0,36	-0,17	-0,82	-1,47	-1,90	-2,08	-2,24	-2,37	-2,45	-2,52	0,99	0
28/11/2020 00:50:00	0,96	0,97	0,70	0,35	-0,18	-0,93	-1,58	-2,01	-2,22	-2,41	-2,56	-2,66	-2,76	0,95	0
28/11/2020 00:55:00	0,93	0,97	0,77	0,38	-0,21	-0,91	-1,57	-2,03	-2,25	-2,45	-2,60	-2,70	-2,79	0,91	0
28/11/2020 01:00:00	0,96	0,92	0,77	0,34	-0,11	-0,81	-1,53	-2,03	-2,26	-2,46	-2,63	-2,75	-2,87	0,94	0
28/11/2020 01:05:00	0,96	0,95	0,67	0,32	-0,25	-0,93	-1,52	-1,93	-2,12	-2,30	-2,44	-2,54	-2,63	0,95	0
