FileFormat:0002.2 file with temperature of atmosphere
200
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
59,40	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.0.20110218
MTP5H033F5940K-33.00D180214+A1.1
Commentary:
enter comment
End Of Commentary

SYSTEM\alaska.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	OutsideTemperature	Quality
29/02/2020 00:00:00	0,48	1,77	1,80	1,22	0,38	-0,69	-1,64	-2,27	-2,59	-2,83	-3,01	-3,11	-3,20	0,53	0
29/02/2020 00:05:00	0,61	1,59	1,67	1,24	0,50	-0,47	-1,44	-2,12	-2,46	-2,74	-2,96	-3,09	-3,23	0,54	0
29/02/2020 00:10:00	0,52	1,55	1,57	1,08	0,20	-0,77	-1,72	-2,36	-2,68	-2,93	-3,10	-3,19	-3,27	0,54	0
29/02/2020 00:15:00	0,52	1,65	1,69	1,27	0,50	-0,44	-1,41	-2,06	-2,38	-2,65	-2,86	-3,01	-3,17	0,55	0
29/02/2020 00:20:00	0,45	1,61	1,66	1,05	0,28	-0,64	-1,53	-2,10	-2,35	-2,54	-2,67	-2,71	-2,75	0,54	0
29/02/2020 00:25:00	0,56	1,50	1,45	0,76	-0,04	-0,99	-1,81	-2,32	-2,54	-2,70	-2,79	-2,77	-2,76	0,52	0
29/02/2020 00:30:00	0,63	1,33	1,35	1,00	0,36	-0,66	-1,61	-2,31	-2,70	-3,02	-3,29	-3,51	-3,72	0,56	0
29/02/2020 00:35:00	0,68	1,57	1,59	0,98	0,19	-0,88	-1,88	-2,56	-2,91	-3,16	-3,34	-3,43	-3,51	0,61	0
29/02/2020 00:40:00	0,53	1,50	1,48	0,88	0,04	-0,93	-1,85	-2,46	-2,74	-2,96	-3,11	-3,16	-3,22	0,52	0
29/02/2020 00:45:00	0,51	1,56	1,60	1,01	0,22	-0,80	-1,69	-2,30	-2,60	-2,84	-3,01	-3,09	-3,16	0,53	0
29/02/2020 00:50:00	0,62	1,40	1,35	0,92	0,26	-0,73	-1,67	-2,33	-2,66	-2,93	-3,16	-3,33	-3,50	0,58	0
29/02/2020 00:55:00	0,56	1,40	1,35	0,86	0,15	-0,83	-1,78	-2,43	-2,74	-3,00	-3,21	-3,36	-3,51	0,61	0
29/02/2020 01:00:00	0,59	1,74	1,78	1,26	0,47	-0,52	-1,47	-2,12	-2,44	-2,71	-2,92	-3,05	-3,18	0,54	0
29/02/2020 01:05:00	0,61	1,55	1,57	1,09	0,26	-0,71	-1,74	-2,44	-2,78	-3,05	-3,25	-3,38	-3,50	0,51	0
29/02/2020 01:10:00	0,45	1,73	1,79	1,15	0,29	-0,81	-1,74	-2,37	-2,69	-2,95	-3,12	-3,20	-3,28	0,46	0
29/02/2020 01:15:00	0,50	1,74	1,84	1,31	0,50	-0,58	-1,59	-2,30	-2,66	-2,95	-3,17	-3,30	-3,44	0,48	0
29/02/2020 01:20:00	0,56	1,43	1,42	0,86	0,10	-0,96	-1,91	-2,58	-2,93	-3,21	-3,42	-3,54	-3,67	0,48	0
29/02/2020 01:25:00	0,55	1,36	1,34	0,80	0,03	-0,99	-1,97	-2,65	-2,99	-3,26	-3,46	-3,59	-3,71	0,54	0
29/02/2020 01:30:00	0,64	1,29	1,25	0,78	0,05	-0,95	-1,87	-2,53	-2,88	-3,15	-3,37	-3,52	-3,67	0,56	0
29/02/2020 01:35:00	0,42	1,23	1,21	0,74	0,01	-0,96	-1,98	-2,68	-3,02	-3,29	-3,51	-3,67	-3,83	0,57	0
29/02/2020 01:40:00	0,32	1,64	1,71	1,13	0,27	-0,84	-1,88	-2,59	-2,93	-3,20	-3,39	-3,48	-3,58	0,46	0
29/02/2020 01:45:00	0,47	1,49	1,50	0,95	0,12	-0,97	-1,99	-2,71	-3,08	-3,37	-3,59	-3,73	-3,87	0,51	0
29/02/2020 01:50:00	0,60	1,24	1,15	0,65	-0,03	-0,89	-1,84	-2,44	-2,68	-2,88	-3,03	-3,11	-3,19	0,54	0
29/02/2020 01:55:00	0,54	1,24	1,20	0,67	-0,05	-1,08	-2,03	-2,72	-3,07	-3,36	-3,58	-3,74	-3,90	0,54	0
29/02/2020 02:00:00	0,46	1,12	1,06	0,58	-0,13	-1,15	-2,10	-2,77	-3,11	-3,38	-3,59	-3,74	-3,88	0,50	0
29/02/2020 02:05:00	0,52	1,29	1,27	0,82	0,10	-0,92	-1,91	-2,61	-2,96	-3,25	-3,48	-3,65	-3,82	0,48	0
29/02/2020 02:10:00	0,45	1,21	1,27	0,82	0,09	-0,98	-2,00	-2,75	-3,16	-3,47	-3,72	-3,90	-4,07	0,51	0
29/02/2020 02:15:00	0,55	1,31	1,29	0,76	0,06	-1,00	-1,95	-2,63	-2,99	-3,27	-3,49	-3,64	-3,78	0,46	0
29/02/2020 02:20:00	0,61	1,18	1,11	0,68	-0,07	-1,00	-1,91	-2,57	-2,90	-3,17	-3,39	-3,53	-3,67	0,44	0
29/02/2020 02:25:00	0,45	1,26	1,11	0,56	-0,31	-1,28	-2,14	-2,72	-3,01	-3,23	-3,39	-3,47	-3,55	0,51	0
29/02/2020 02:30:00	0,60	1,25	1,30	0,97	0,22	-0,86	-1,96	-2,80	-3,27	-3,64	-3,96	-4,21	-4,46	0,53	0
29/02/2020 02:35:00	0,56	1,21	1,09	0,60	-0,20	-1,17	-2,01	-2,60	-2,91	-3,15	-3,34	-3,46	-3,57	0,56	0
29/02/2020 02:40:00	0,63	1,20	1,14	0,74	-0,01	-1,00	-1,94	-2,63	-3,00	-3,30	-3,54	-3,71	-3,88	0,59	0
29/02/2020 02:45:00	0,60	1,32	1,21	0,64	-0,19	-1,14	-2,07	-2,69	-2,98	-3,21	-3,37	-3,45	-3,53	0,58	0
29/02/2020 02:50:00	0,53	1,16	1,02	0,54	-0,16	-1,09	-1,92	-2,49	-2,78	-3,02	-3,21	-3,35	-3,49	0,58	0
29/02/2020 02:55:00	0,50	1,27	1,28	0,84	0,15	-0,95	-2,00	-2,78	-3,20	-3,54	-3,83	-4,05	-4,28	0,54	0
29/02/2020 03:00:00	0,56	1,23	1,15	0,64	-0,07	-1,11	-2,10	-2,80	-3,15	-3,44	-3,68	-3,85	-4,02	0,56	0
29/02/2020 03:05:00	0,42	1,20	1,19	0,70	-0,14	-1,20	-2,19	-2,91	-3,30	-3,59	-3,82	-3,96	-4,10	0,50	0
29/02/2020 03:10:00	0,63	1,24	1,08	0,58	-0,24	-1,24	-2,14	-2,78	-3,11	-3,37	-3,58	-3,71	-3,85	0,49	0
29/02/2020 03:15:00	0,45	1,11	1,06	0,53	-0,19	-1,18	-2,16	-2,84	-3,19	-3,46	-3,68	-3,83	-3,98	0,41	0
29/02/2020 03:20:00	0,52	1,11	1,04	0,59	-0,14	-1,17	-2,21	-2,94	-3,31	-3,60	-3,84	-4,00	-4,17	0,50	0
29/02/2020 03:25:00	0,41	1,07	0,99	0,55	-0,17	-1,19	-2,24	-3,00	-3,37	-3,67	-3,93	-4,14	-4,34	0,45	0
29/02/2020 03:30:00	0,47	1,03	0,95	0,56	-0,15	-1,15	-2,18	-2,92	-3,29	-3,58	-3,83	-4,01	-4,20	0,42	0
29/02/2020 03:35:00	0,53	1,06	0,97	0,46	-0,26	-1,31	-2,28	-2,97	-3,34	-3,62	-3,85	-4,00	-4,15	0,41	0
29/02/2020 03:40:00	0,44	1,06	0,94	0,49	-0,26	-1,27	-2,19	-2,86	-3,20	-3,47	-3,69	-3,84	-4,00	0,48	0
29/02/2020 03:45:00	0,50	1,06	0,94	0,52	-0,24	-1,17	-2,15	-2,84	-3,17	-3,45	-3,67	-3,84	-4,01	0,43	0
29/02/2020 03:50:00	0,50	1,10	0,93	0,38	-0,35	-1,37	-2,35	-3,03	-3,37	-3,64	-3,86	-4,04	-4,21	0,43	0
