FileFormat:0002.2 file with temperature of atmosphere
200
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
59,40	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.0.20110218
MTP5H033F5940K-33.00D180214+A1.1
Commentary:
enter comment
End Of Commentary

SYSTEM\alaska.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	OutsideTemperature	Quality
25/11/2020 00:00:00	1,58	1,70	1,53	1,21	0,68	0,14	-0,36	-0,68	-0,82	-0,97	-1,08	-1,14	-1,19	1,60	0
25/11/2020 00:05:00	1,62	1,61	1,51	1,24	0,83	0,24	-0,29	-0,65	-0,83	-1,01	-1,15	-1,24	-1,32	1,56	0
25/11/2020 00:10:00	1,56	1,60	1,45	1,09	0,71	0,17	-0,34	-0,65	-0,77	-0,91	-1,02	-1,07	-1,12	1,58	0
25/11/2020 00:15:00	1,58	1,65	1,49	1,14	0,70	0,15	-0,39	-0,71	-0,85	-1,00	-1,11	-1,17	-1,23	1,64	0
25/11/2020 00:20:00	1,58	1,66	1,54	1,22	0,77	0,13	-0,41	-0,78	-0,98	-1,17	-1,32	-1,42	-1,52	1,62	0
25/11/2020 00:25:00	1,67	1,71	1,55	1,14	0,65	0,01	-0,53	-0,88	-1,05	-1,22	-1,34	-1,40	-1,45	1,63	0
25/11/2020 00:30:00	1,63	1,64	1,50	1,27	0,83	0,21	-0,34	-0,74	-0,95	-1,15	-1,32	-1,45	-1,58	1,65	0
25/11/2020 00:35:00	1,59	1,65	1,51	1,19	0,64	-0,03	-0,59	-0,99	-1,21	-1,41	-1,57	-1,66	-1,75	1,59	0
25/11/2020 00:40:00	1,64	1,73	1,55	1,21	0,77	0,14	-0,40	-0,76	-0,94	-1,13	-1,28	-1,39	-1,50	1,61	0
25/11/2020 00:45:00	1,65	1,67	1,53	1,20	0,74	0,10	-0,49	-0,89	-1,10	-1,30	-1,46	-1,57	-1,68	1,67	0
25/11/2020 00:50:00	1,65	1,68	1,49	1,20	0,69	0,14	-0,47	-0,87	-1,05	-1,24	-1,38	-1,49	-1,60	1,66	0
25/11/2020 00:55:00	1,63	1,66	1,45	1,16	0,62	0,01	-0,52	-0,88	-1,07	-1,25	-1,40	-1,50	-1,60	1,62	0
25/11/2020 01:00:00	1,60	1,61	1,40	1,05	0,55	-0,06	-0,59	-0,95	-1,12	-1,30	-1,44	-1,53	-1,63	1,58	0
25/11/2020 01:05:00	1,54	1,57	1,33	0,98	0,48	-0,12	-0,67	-1,02	-1,17	-1,32	-1,44	-1,52	-1,59	1,55	0
25/11/2020 01:10:00	1,55	1,51	1,37	1,13	0,70	0,13	-0,48	-0,91	-1,12	-1,33	-1,51	-1,65	-1,79	1,49	0
25/11/2020 01:15:00	1,55	1,54	1,39	1,11	0,70	0,08	-0,51	-0,92	-1,13	-1,33	-1,50	-1,63	-1,76	1,51	0
25/11/2020 01:20:00	1,54	1,62	1,38	0,98	0,48	-0,18	-0,74	-1,10	-1,27	-1,44	-1,58	-1,67	-1,76	1,56	0
25/11/2020 01:25:00	1,56	1,60	1,44	1,06	0,61	0,00	-0,62	-1,03	-1,21	-1,39	-1,54	-1,64	-1,74	1,61	0
25/11/2020 01:30:00	1,55	1,58	1,41	1,03	0,49	-0,19	-0,86	-1,32	-1,53	-1,73	-1,88	-1,97	-2,06	1,59	0
25/11/2020 01:35:00	1,55	1,59	1,43	1,09	0,62	-0,04	-0,68	-1,11	-1,33	-1,54	-1,72	-1,85	-1,97	1,55	0
25/11/2020 01:40:00	1,55	1,67	1,44	1,06	0,57	-0,15	-0,74	-1,13	-1,31	-1,49	-1,64	-1,74	-1,84	1,54	0
25/11/2020 01:45:00	1,53	1,54	1,41	1,08	0,59	-0,13	-0,71	-1,13	-1,37	-1,58	-1,74	-1,84	-1,94	1,51	0
25/11/2020 01:50:00	1,47	1,58	1,42	1,02	0,56	-0,12	-0,73	-1,13	-1,32	-1,50	-1,64	-1,74	-1,83	1,44	0
25/11/2020 01:55:00	1,44	1,51	1,33	0,98	0,39	-0,31	-0,93	-1,37	-1,61	-1,82	-1,99	-2,11	-2,23	1,44	0
25/11/2020 02:00:00	1,47	1,48	1,29	0,88	0,41	-0,26	-0,91	-1,35	-1,56	-1,76	-1,92	-2,04	-2,16	1,46	0
25/11/2020 02:05:00	1,50	1,45	1,26	0,92	0,43	-0,23	-0,86	-1,30	-1,52	-1,73	-1,90	-2,04	-2,17	1,45	0
25/11/2020 02:10:00	1,40	1,49	1,28	0,83	0,26	-0,46	-1,09	-1,51	-1,72	-1,90	-2,04	-2,11	-2,19	1,44	0
25/11/2020 02:15:00	1,42	1,41	1,12	0,80	0,20	-0,43	-1,07	-1,51	-1,72	-1,92	-2,09	-2,22	-2,36	1,41	0
25/11/2020 02:20:00	1,37	1,46	1,23	0,77	0,29	-0,42	-1,04	-1,46	-1,65	-1,83	-1,98	-2,09	-2,20	1,43	0
25/11/2020 02:25:00	1,37	1,45	1,22	0,81	0,24	-0,47	-1,13	-1,58	-1,81	-2,01	-2,18	-2,29	-2,40	1,38	0
25/11/2020 02:30:00	1,37	1,40	1,08	0,60	0,03	-0,61	-1,17	-1,50	-1,64	-1,78	-1,88	-1,93	-1,99	1,37	0
25/11/2020 02:35:00	1,28	1,30	1,07	0,66	0,12	-0,59	-1,22	-1,66	-1,87	-2,07	-2,23	-2,34	-2,45	1,29	0
