FileFormat:0002.2 file with temperature of atmosphere
200
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
59,40	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.0.20110218
MTP5H033F5940K-33.00D180214+A1.1
Commentary:
enter comment
End Of Commentary

SYSTEM\alaska.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	OutsideTemperature	Quality
27/11/2020 00:00:00	1,48	1,62	1,43	1,09	0,64	0,19	-0,12	-0,29	-0,35	-0,45	-0,51	-0,52	-0,53	1,48	0
27/11/2020 00:05:00	1,56	1,59	1,35	0,96	0,58	0,26	-0,02	-0,11	-0,10	-0,15	-0,18	-0,17	-0,16	1,54	0
27/11/2020 00:10:00	1,61	1,75	1,42	0,94	0,49	0,04	-0,22	-0,29	-0,25	-0,28	-0,27	-0,21	-0,15	1,57	0
27/11/2020 00:15:00	1,59	1,67	1,44	1,08	0,66	0,28	0,01	-0,10	-0,11	-0,18	-0,21	-0,20	-0,19	1,57	0
27/11/2020 00:20:00	1,64	1,73	1,54	1,22	0,78	0,36	-0,05	-0,27	-0,33	-0,43	-0,51	-0,53	-0,56	1,59	0
27/11/2020 00:25:00	1,55	1,75	1,50	1,11	0,76	0,35	0,07	-0,03	-0,03	-0,10	-0,14	-0,15	-0,16	1,66	0
27/11/2020 00:30:00	1,75	1,73	1,51	1,16	0,79	0,36	0,03	-0,14	-0,19	-0,29	-0,35	-0,37	-0,40	1,70	0
27/11/2020 00:35:00	1,71	1,88	1,66	1,25	0,88	0,45	0,14	0,01	-0,01	-0,09	-0,14	-0,16	-0,17	1,69	0
27/11/2020 00:40:00	1,72	1,83	1,63	1,20	0,84	0,37	0,04	-0,10	-0,14	-0,22	-0,27	-0,27	-0,27	1,74	0
27/11/2020 00:45:00	1,77	1,86	1,68	1,38	0,96	0,54	0,22	0,05	-0,01	-0,11	-0,17	-0,19	-0,20	1,81	0
27/11/2020 00:50:00	1,80	1,96	1,76	1,41	0,97	0,46	0,06	-0,16	-0,25	-0,37	-0,46	-0,50	-0,53	1,81	0
27/11/2020 00:55:00	1,78	1,92	1,73	1,34	0,95	0,43	0,03	-0,18	-0,26	-0,38	-0,46	-0,49	-0,53	1,85	0
27/11/2020 01:00:00	1,87	1,97	1,80	1,45	1,01	0,46	0,02	-0,25	-0,37	-0,51	-0,61	-0,66	-0,71	1,87	0
27/11/2020 01:05:00	1,85	2,01	1,81	1,46	1,03	0,51	0,07	-0,19	-0,29	-0,42	-0,52	-0,58	-0,65	1,91	0
27/11/2020 01:10:00	1,92	2,17	2,02	1,63	1,13	0,59	0,13	-0,13	-0,24	-0,37	-0,46	-0,49	-0,52	1,93	0
27/11/2020 01:15:00	1,92	2,06	1,80	1,36	0,89	0,41	0,03	-0,15	-0,20	-0,30	-0,36	-0,37	-0,38	1,93	0
27/11/2020 01:20:00	1,94	2,05	1,82	1,46	1,01	0,50	0,04	-0,24	-0,35	-0,49	-0,61	-0,69	-0,77	1,92	0
27/11/2020 01:25:00	1,90	2,12	1,92	1,46	0,98	0,40	-0,04	-0,28	-0,38	-0,49	-0,57	-0,58	-0,60	1,93	0
27/11/2020 01:30:00	1,88	2,13	1,89	1,38	0,87	0,30	-0,12	-0,33	-0,40	-0,50	-0,56	-0,56	-0,55	1,95	0
27/11/2020 01:35:00	1,96	2,14	1,95	1,58	1,08	0,56	0,07	-0,22	-0,35	-0,49	-0,60	-0,66	-0,72	1,96	0
27/11/2020 01:40:00	1,99	2,12	1,87	1,45	0,93	0,40	0,00	-0,22	-0,31	-0,42	-0,50	-0,53	-0,55	1,98	0
27/11/2020 01:45:00	2,01	2,18	1,93	1,48	0,99	0,46	0,07	-0,14	-0,22	-0,33	-0,41	-0,44	-0,47	2,05	0
27/11/2020 01:50:00	2,05	2,17	1,96	1,56	1,11	0,57	0,16	-0,09	-0,20	-0,34	-0,45	-0,51	-0,57	2,02	0
27/11/2020 01:55:00	2,08	2,25	2,01	1,60	1,08	0,55	0,12	-0,12	-0,21	-0,33	-0,41	-0,44	-0,47	2,03	0
27/11/2020 02:00:00	2,05	2,23	2,03	1,66	1,14	0,64	0,12	-0,18	-0,30	-0,45	-0,57	-0,63	-0,70	2,10	0
27/11/2020 02:05:00	2,09	2,23	2,03	1,72	1,18	0,66	0,15	-0,15	-0,27	-0,41	-0,50	-0,54	-0,58	2,11	0
27/11/2020 02:10:00	2,19	2,36	2,08	1,65	1,10	0,51	0,03	-0,23	-0,34	-0,47	-0,56	-0,60	-0,64	2,18	0
27/11/2020 02:15:00	2,20	2,41	2,14	1,67	1,15	0,55	0,10	-0,15	-0,25	-0,38	-0,47	-0,50	-0,54	2,20	0
27/11/2020 02:20:00	2,22	2,49	2,22	1,70	1,14	0,53	0,02	-0,25	-0,35	-0,48	-0,56	-0,58	-0,60	2,21	0
27/11/2020 02:25:00	2,23	2,30	2,14	1,81	1,37	0,83	0,32	0,00	-0,15	-0,32	-0,45	-0,53	-0,62	2,23	0
